annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist,stat_unreviewed_annotations,stat_hot,stat_pageviews,primary_artist_api_path,primary_artist_header_image_url,primary_artist_id,primary_artist_image_url,primary_artist_is_meme_verified,primary_artist_is_verified,primary_artist_name,primary_artist_url,primary_artist_iq,stat_concurrents
3,/songs/2076900,Radical Something,Acid Rain by Radical Something,https://s3.amazonaws.com/rapgenius/Radical%20Something%20Be%20Easy.jpg,https://s3.amazonaws.com/rapgenius/Radical%20Something%20Be%20Easy.jpg,2076900,1549345,complete,/Radical-something-acid-rain-lyrics,,https://genius.com/Radical-something-acid-rain-sample,,,,https://s3.amazonaws.com/rapgenius/Radical%20Something%20Be%20Easy.jpg,https://s3.amazonaws.com/rapgenius/Radical%20Something%20Be%20Easy.jpg,"{'unreviewed_annotations': 3, 'hot': False}",Acid Rain,Acid Rain,https://genius.com/Radical-something-acid-rain-lyrics,[],"{'api_path': '/artists/12192', 'header_image_url': 'https://s3.amazonaws.com/rapgenius/Radical%20Something%20Be%20Easy.jpg', 'id': 12192, 'image_url': 'https://s3.amazonaws.com/rapgenius/Radical%20Something%20Be%20Easy.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Radical Something', 'url': 'https://genius.com/artists/Radical-something', 'iq': 100}",3,False,,/artists/12192,https://s3.amazonaws.com/rapgenius/Radical%20Something%20Be%20Easy.jpg,12192,https://s3.amazonaws.com/rapgenius/Radical%20Something%20Be%20Easy.jpg,False,False,Radical Something,https://genius.com/artists/Radical-something,100.0,
13,/songs/53173,Nine Inch Nails,Hurt by Nine Inch Nails,https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,53173,7,complete,/Nine-inch-nails-hurt-lyrics,66.0,https://genius.com/Nine-inch-nails-hurt-sample,"{'year': 1994, 'month': 3, 'day': 8}","March 8, 1994","Mar. 8, 1994",https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 495134}",Hurt,Hurt,https://genius.com/Nine-inch-nails-hurt-lyrics,[],"{'api_path': '/artists/12757', 'header_image_url': 'https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg', 'id': 12757, 'image_url': 'https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nine Inch Nails', 'url': 'https://genius.com/artists/Nine-inch-nails'}",0,False,495134.0,/artists/12757,https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg,12757,https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png,False,False,Nine Inch Nails,https://genius.com/artists/Nine-inch-nails,,
9,/songs/53156,Nine Inch Nails,Closer by Nine Inch Nails,https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,53156,7,complete,/Nine-inch-nails-closer-lyrics,61.0,https://genius.com/Nine-inch-nails-closer-sample,"{'year': 1994, 'month': 5, 'day': 30}","May 30, 1994","May. 30, 1994",https://images.genius.com/5f468e7d8ab3ae73d764b5c08bc542d3.300x300x1.png,https://images.genius.com/5f468e7d8ab3ae73d764b5c08bc542d3.1000x1000x1.png,"{'unreviewed_annotations': 2, 'concurrents': 2, 'hot': False, 'pageviews': 444115}",Closer,Closer,https://genius.com/Nine-inch-nails-closer-lyrics,[],"{'api_path': '/artists/12757', 'header_image_url': 'https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg', 'id': 12757, 'image_url': 'https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nine Inch Nails', 'url': 'https://genius.com/artists/Nine-inch-nails'}",2,False,444115.0,/artists/12757,https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg,12757,https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png,False,False,Nine Inch Nails,https://genius.com/artists/Nine-inch-nails,,2.0
8,/songs/200131,Nine Inch Nails,Head Like a Hole by Nine Inch Nails,https://images.genius.com/8b0a99d34dc550aa675a46e351d48224.300x300x1.jpg,https://images.genius.com/8b0a99d34dc550aa675a46e351d48224.1000x1000x1.jpg,200131,554585,complete,/Nine-inch-nails-head-like-a-hole-lyrics,14.0,https://genius.com/Nine-inch-nails-head-like-a-hole-sample,"{'year': 1990, 'month': 3, 'day': 22}","March 22, 1990","Mar. 22, 1990",https://images.genius.com/ec557fa016b53ef0fbd4840ae8720a85.300x300x1.jpg,https://images.genius.com/ec557fa016b53ef0fbd4840ae8720a85.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 137033}",Head Like a Hole,Head Like a Hole,https://genius.com/Nine-inch-nails-head-like-a-hole-lyrics,[],"{'api_path': '/artists/12757', 'header_image_url': 'https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg', 'id': 12757, 'image_url': 'https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nine Inch Nails', 'url': 'https://genius.com/artists/Nine-inch-nails'}",0,False,137033.0,/artists/12757,https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg,12757,https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png,False,False,Nine Inch Nails,https://genius.com/artists/Nine-inch-nails,,
13,/songs/124304,Nine Inch Nails,Reptile by Nine Inch Nails,https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,124304,190708,complete,/Nine-inch-nails-reptile-lyrics,18.0,https://genius.com/Nine-inch-nails-reptile-sample,"{'year': 1994, 'month': 3, 'day': 8}","March 8, 1994","Mar. 8, 1994",https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 109328}",Reptile,Reptile,https://genius.com/Nine-inch-nails-reptile-lyrics,[],"{'api_path': '/artists/12757', 'header_image_url': 'https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg', 'id': 12757, 'image_url': 'https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nine Inch Nails', 'url': 'https://genius.com/artists/Nine-inch-nails'}",1,False,109328.0,/artists/12757,https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg,12757,https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png,False,False,Nine Inch Nails,https://genius.com/artists/Nine-inch-nails,,
16,/songs/136321,Nine Inch Nails,Mr. Self Destruct by Nine Inch Nails,https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,136321,165486,complete,/Nine-inch-nails-mr-self-destruct-lyrics,20.0,https://genius.com/Nine-inch-nails-mr-self-destruct-sample,"{'year': 1994, 'month': 3, 'day': 8}","March 8, 1994","Mar. 8, 1994",https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 103777}",Mr. Self Destruct,Mr. Self Destruct,https://genius.com/Nine-inch-nails-mr-self-destruct-lyrics,[],"{'api_path': '/artists/12757', 'header_image_url': 'https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg', 'id': 12757, 'image_url': 'https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nine Inch Nails', 'url': 'https://genius.com/artists/Nine-inch-nails'}",1,False,103777.0,/artists/12757,https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg,12757,https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png,False,False,Nine Inch Nails,https://genius.com/artists/Nine-inch-nails,,
10,/songs/143415,Nine Inch Nails,The Downward Spiral by Nine Inch Nails,https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,143415,165486,complete,/Nine-inch-nails-the-downward-spiral-lyrics,17.0,https://genius.com/Nine-inch-nails-the-downward-spiral-sample,"{'year': 1994, 'month': 3, 'day': 8}","March 8, 1994","Mar. 8, 1994",https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 103219}",The Downward Spiral,The Downward Spiral,https://genius.com/Nine-inch-nails-the-downward-spiral-lyrics,[],"{'api_path': '/artists/12757', 'header_image_url': 'https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg', 'id': 12757, 'image_url': 'https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nine Inch Nails', 'url': 'https://genius.com/artists/Nine-inch-nails'}",0,False,103219.0,/artists/12757,https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg,12757,https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png,False,False,Nine Inch Nails,https://genius.com/artists/Nine-inch-nails,,
20,/songs/136328,Nine Inch Nails,March of the Pigs by Nine Inch Nails,https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,136328,165486,complete,/Nine-inch-nails-march-of-the-pigs-lyrics,14.0,https://genius.com/Nine-inch-nails-march-of-the-pigs-sample,"{'year': 1994, 'month': 2, 'day': 25}","February 25, 1994","Feb. 25, 1994",https://images.genius.com/defbb1e0475adc4d7c4f22cfec2303b0.300x300x1.png,https://images.genius.com/defbb1e0475adc4d7c4f22cfec2303b0.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 87388}",March of the Pigs,March of the Pigs,https://genius.com/Nine-inch-nails-march-of-the-pigs-lyrics,[],"{'api_path': '/artists/12757', 'header_image_url': 'https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg', 'id': 12757, 'image_url': 'https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nine Inch Nails', 'url': 'https://genius.com/artists/Nine-inch-nails'}",0,False,87388.0,/artists/12757,https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg,12757,https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png,False,False,Nine Inch Nails,https://genius.com/artists/Nine-inch-nails,,
6,/songs/136323,Nine Inch Nails,Piggy by Nine Inch Nails,https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,136323,165486,complete,/Nine-inch-nails-piggy-lyrics,14.0,https://genius.com/Nine-inch-nails-piggy-sample,"{'year': 1994, 'month': 3, 'day': 8}","March 8, 1994","Mar. 8, 1994",https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,"{'unreviewed_annotations': 2, 'hot': False, 'pageviews': 84731}",Piggy,Piggy,https://genius.com/Nine-inch-nails-piggy-lyrics,[],"{'api_path': '/artists/12757', 'header_image_url': 'https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg', 'id': 12757, 'image_url': 'https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nine Inch Nails', 'url': 'https://genius.com/artists/Nine-inch-nails'}",2,False,84731.0,/artists/12757,https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg,12757,https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png,False,False,Nine Inch Nails,https://genius.com/artists/Nine-inch-nails,,
18,/songs/139600,Nine Inch Nails,Ruiner by Nine Inch Nails,https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,139600,165486,complete,/Nine-inch-nails-ruiner-lyrics,16.0,https://genius.com/Nine-inch-nails-ruiner-sample,"{'year': 1994, 'month': 3, 'day': 8}","March 8, 1994","Mar. 8, 1994",https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,"{'unreviewed_annotations': 6, 'hot': False, 'pageviews': 83537}",Ruiner,Ruiner,https://genius.com/Nine-inch-nails-ruiner-lyrics,[],"{'api_path': '/artists/12757', 'header_image_url': 'https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg', 'id': 12757, 'image_url': 'https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nine Inch Nails', 'url': 'https://genius.com/artists/Nine-inch-nails'}",6,False,83537.0,/artists/12757,https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg,12757,https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png,False,False,Nine Inch Nails,https://genius.com/artists/Nine-inch-nails,,
7,/songs/136326,Nine Inch Nails,Heresy by Nine Inch Nails,https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,136326,165486,complete,/Nine-inch-nails-heresy-lyrics,10.0,https://genius.com/Nine-inch-nails-heresy-sample,"{'year': 1994, 'month': 3, 'day': 8}","March 8, 1994","Mar. 8, 1994",https://images.genius.com/b498032667556bf162a434519a1c6e28.300x300x1.png,https://images.genius.com/b498032667556bf162a434519a1c6e28.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 72610}",Heresy,Heresy,https://genius.com/Nine-inch-nails-heresy-lyrics,[],"{'api_path': '/artists/12757', 'header_image_url': 'https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg', 'id': 12757, 'image_url': 'https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Nine Inch Nails', 'url': 'https://genius.com/artists/Nine-inch-nails'}",0,False,72610.0,/artists/12757,https://images.genius.com/ed15f259e492aee3da23dcc94c6d0675.876x337x1.jpg,12757,https://images.genius.com/6fc1aeeff6601cf0f247180a57d10e49.1000x1000x1.png,False,False,Nine Inch Nails,https://genius.com/artists/Nine-inch-nails,,
16,/songs/154314,Arctic Monkeys,Do I Wanna Know? by Arctic Monkeys,https://images.genius.com/10c638daad7af755c3d5456b9e6fe86a.300x300x1.jpg,https://images.genius.com/10c638daad7af755c3d5456b9e6fe86a.1000x1000x1.jpg,154314,125524,complete,/Arctic-monkeys-do-i-wanna-know-lyrics,863.0,https://genius.com/Arctic-monkeys-do-i-wanna-know-sample,"{'year': 2013, 'month': 6, 'day': 18}","June 18, 2013","Jun. 18, 2013",https://images.genius.com/93caac2a2e7c4aaaea0f348f2a0b4bd7.300x300x1.png,https://images.genius.com/93caac2a2e7c4aaaea0f348f2a0b4bd7.1000x1000x1.png,"{'unreviewed_annotations': 0, 'concurrents': 9, 'hot': False, 'pageviews': 4991995}",Do I Wanna Know?,Do I Wanna Know?,https://genius.com/Arctic-monkeys-do-i-wanna-know-lyrics,[],"{'api_path': '/artists/12297', 'header_image_url': 'https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg', 'id': 12297, 'image_url': 'https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Arctic Monkeys', 'url': 'https://genius.com/artists/Arctic-monkeys'}",0,False,4991995.0,/artists/12297,https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg,12297,https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg,False,False,Arctic Monkeys,https://genius.com/artists/Arctic-monkeys,,9.0
15,/songs/93916,Arctic Monkeys,505 by Arctic Monkeys,https://images.genius.com/6318a87a42a5987190930c42936e96b2.300x300x1.jpg,https://images.genius.com/6318a87a42a5987190930c42936e96b2.1000x1000x1.jpg,93916,65245,complete,/Arctic-monkeys-505-lyrics,299.0,https://genius.com/Arctic-monkeys-505-sample,"{'year': 2007, 'month': 4, 'day': 18}","April 18, 2007","Apr. 18, 2007",https://images.genius.com/6318a87a42a5987190930c42936e96b2.300x300x1.jpg,https://images.genius.com/6318a87a42a5987190930c42936e96b2.1000x1000x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 2023861}",505,505,https://genius.com/Arctic-monkeys-505-lyrics,[],"{'api_path': '/artists/12297', 'header_image_url': 'https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg', 'id': 12297, 'image_url': 'https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Arctic Monkeys', 'url': 'https://genius.com/artists/Arctic-monkeys'}",1,False,2023861.0,/artists/12297,https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg,12297,https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg,False,False,Arctic Monkeys,https://genius.com/artists/Arctic-monkeys,,
21,/songs/88856,Arctic Monkeys,Fluorescent Adolescent by Arctic Monkeys,https://images.genius.com/b9fd5bb1bcb5c9fea822b1048c61fd75.300x300x1.jpg,https://images.genius.com/b9fd5bb1bcb5c9fea822b1048c61fd75.1000x1000x1.jpg,88856,137393,complete,/Arctic-monkeys-fluorescent-adolescent-lyrics,150.0,https://genius.com/Arctic-monkeys-fluorescent-adolescent-sample,"{'year': 2007, 'month': 7, 'day': 4}","July 4, 2007","Jul. 4, 2007",https://images.genius.com/b4cc659273a75e6172be0a0e99bf2b14.300x300x1.jpg,https://images.genius.com/b4cc659273a75e6172be0a0e99bf2b14.600x600x1.jpg,"{'unreviewed_annotations': 11, 'concurrents': 2, 'hot': False, 'pageviews': 1708405}",Fluorescent Adolescent,Fluorescent Adolescent,https://genius.com/Arctic-monkeys-fluorescent-adolescent-lyrics,[],"{'api_path': '/artists/12297', 'header_image_url': 'https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg', 'id': 12297, 'image_url': 'https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Arctic Monkeys', 'url': 'https://genius.com/artists/Arctic-monkeys'}",11,False,1708405.0,/artists/12297,https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg,12297,https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg,False,False,Arctic Monkeys,https://genius.com/artists/Arctic-monkeys,,2.0
10,/songs/213161,Arctic Monkeys,I Wanna Be Yours by Arctic Monkeys,https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.300x300x1.jpg,https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.1000x1000x1.jpg,213161,278025,complete,/Arctic-monkeys-i-wanna-be-yours-lyrics,223.0,https://genius.com/Arctic-monkeys-i-wanna-be-yours-sample,"{'year': 2013, 'month': 9, 'day': 6}","September 6, 2013","Sep. 6, 2013",https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.300x300x1.jpg,https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 1205020}",I Wanna Be Yours,I Wanna Be Yours,https://genius.com/Arctic-monkeys-i-wanna-be-yours-lyrics,[],"{'api_path': '/artists/12297', 'header_image_url': 'https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg', 'id': 12297, 'image_url': 'https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Arctic Monkeys', 'url': 'https://genius.com/artists/Arctic-monkeys'}",0,False,1205020.0,/artists/12297,https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg,12297,https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg,False,False,Arctic Monkeys,https://genius.com/artists/Arctic-monkeys,,
17,/songs/75913,Arctic Monkeys,R U Mine? by Arctic Monkeys,https://images.genius.com/10c638daad7af755c3d5456b9e6fe86a.300x300x1.jpg,https://images.genius.com/10c638daad7af755c3d5456b9e6fe86a.1000x1000x1.jpg,75913,70799,complete,/Arctic-monkeys-r-u-mine-lyrics,218.0,https://genius.com/Arctic-monkeys-r-u-mine-sample,"{'year': 2012, 'month': 2, 'day': 27}","February 27, 2012","Feb. 27, 2012",https://images.genius.com/efe371341a9100560c5e6dc23cbeb6c0.300x300x1.jpg,https://images.genius.com/efe371341a9100560c5e6dc23cbeb6c0.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 997038}",R U Mine?,R U Mine?,https://genius.com/Arctic-monkeys-r-u-mine-lyrics,[],"{'api_path': '/artists/12297', 'header_image_url': 'https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg', 'id': 12297, 'image_url': 'https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Arctic Monkeys', 'url': 'https://genius.com/artists/Arctic-monkeys'}",0,False,997038.0,/artists/12297,https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg,12297,https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg,False,False,Arctic Monkeys,https://genius.com/artists/Arctic-monkeys,,
17,/songs/212611,Arctic Monkeys,Arabella by Arctic Monkeys,https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.300x300x1.jpg,https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.1000x1000x1.jpg,212611,7453,complete,/Arctic-monkeys-arabella-lyrics,192.0,https://genius.com/Arctic-monkeys-arabella-sample,"{'year': 2013, 'month': 9, 'day': 6}","September 6, 2013","Sep. 6, 2013",https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.300x300x1.jpg,https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 947590}",Arabella,Arabella,https://genius.com/Arctic-monkeys-arabella-lyrics,[],"{'api_path': '/artists/12297', 'header_image_url': 'https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg', 'id': 12297, 'image_url': 'https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Arctic Monkeys', 'url': 'https://genius.com/artists/Arctic-monkeys'}",0,False,947590.0,/artists/12297,https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg,12297,https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg,False,False,Arctic Monkeys,https://genius.com/artists/Arctic-monkeys,,
13,/songs/197412,Arctic Monkeys,Why’d You Only Call Me When You’re High? by Arctic Monkeys,https://images.genius.com/10c638daad7af755c3d5456b9e6fe86a.300x300x1.jpg,https://images.genius.com/10c638daad7af755c3d5456b9e6fe86a.1000x1000x1.jpg,197412,7453,complete,/Arctic-monkeys-whyd-you-only-call-me-when-youre-high-lyrics,227.0,https://genius.com/Arctic-monkeys-whyd-you-only-call-me-when-youre-high-sample,"{'year': 2013, 'month': 8, 'day': 11}","August 11, 2013","Aug. 11, 2013",https://images.genius.com/9b3c845c0e00880b16885194f5fa8154.300x300x1.jpg,https://images.genius.com/9b3c845c0e00880b16885194f5fa8154.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 946434}",Why’d You Only Call Me When You’re High?,Why’d You Only Call Me When You’re High?,https://genius.com/Arctic-monkeys-whyd-you-only-call-me-when-youre-high-lyrics,[],"{'api_path': '/artists/12297', 'header_image_url': 'https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg', 'id': 12297, 'image_url': 'https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Arctic Monkeys', 'url': 'https://genius.com/artists/Arctic-monkeys'}",0,False,946434.0,/artists/12297,https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg,12297,https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg,False,False,Arctic Monkeys,https://genius.com/artists/Arctic-monkeys,,
21,/songs/213246,Arctic Monkeys,Knee Socks by Arctic Monkeys,https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.300x300x1.jpg,https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.1000x1000x1.jpg,213246,150910,complete,/Arctic-monkeys-knee-socks-lyrics,144.0,https://genius.com/Arctic-monkeys-knee-socks-sample,"{'year': 2013, 'month': 9, 'day': 6}","September 6, 2013","Sep. 6, 2013",https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.300x300x1.jpg,https://images.genius.com/af4ac59ba9e3e8b0fe70d7c1156ff8f2.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 727474}",Knee Socks,Knee Socks,https://genius.com/Arctic-monkeys-knee-socks-lyrics,[],"{'api_path': '/artists/12297', 'header_image_url': 'https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg', 'id': 12297, 'image_url': 'https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Arctic Monkeys', 'url': 'https://genius.com/artists/Arctic-monkeys'}",0,False,727474.0,/artists/12297,https://images.genius.com/df47c19ae203ec0118aaeed563733605.1000x563x1.jpg,12297,https://images.genius.com/0b26b86ff8a4321548fadc5b194b7a16.1000x1000x1.jpg,False,False,Arctic Monkeys,https://genius.com/artists/Arctic-monkeys,,
